Game,PlayID,Qtr,Time,Off,Situation,Description,DrivePlays,DriveYards,DriveTime,AwayScoreAfterDrive,HomeScoreAfterDrive,HomeTeam,AwayTeam,Week,GameID,Down,Distance,Yardline_100,GoalToGo,PlayType
3,500,3,05:58,TB,3rd & 1 NY 49,"(No Huddle, Shotgun) D.Smith rush left guard to NY 42 for 7 yards (D.Askew-Henry; D.Hines)",,,,,,NY,TB,1,2020020900,3,1,49,0,run
3,505,3,05:26,TB,1st & 10 NY 42,"(No Huddle, Shotgun) Q.Flowers rush left end to NY 36 for 6 yards (B.Jones; D.Hines)",,,,,,NY,TB,1,2020020900,1,10,42,0,run
3,510,3,04:46,TB,2nd & 4 NY 36,(No Huddle) Q.Flowers rush right end to NY 21 for 15 yards (R.Mueller),,,,,,NY,TB,1,2020020900,2,4,36,0,run
3,515,3,04:09,TB,1st & 10 NY 21,"(No Huddle, Shotgun) D.Smith rush up the middle to NY 16 for 5 yards (B.Heeney; C.Wright)",,,,,,NY,TB,1,2020020900,1,10,21,0,run
3,520,3,03:38,TB,2nd & 5 NY 16,"(No Huddle, Shotgun) Q.Flowers rush up the middle to NY 14 for 2 yards (A.Hendy)",,,,,,NY,TB,1,2020020900,2,5,16,0,run
3,525,3,02:59,TB,3rd & 3 NY 14,(No Huddle) J.Patrick rush right end out of bounds at NY 4 for 10 yards (A.Hendy),,,,,,NY,TB,1,2020020900,3,3,14,0,run
3,530,3,02:30,TB,1st & 4 NY 04,J.Patrick rush up the middle to NY 5 for -1 yards (J.Mbu),,,,,,NY,TB,1,2020020900,1,4,4,1,run
3,535,3,01:57,TB,2nd & 5 NY 05,(No Huddle) A.Murray pass incomplete short left to J.Tolliver (A.Hendy).,,,,,,NY,TB,1,2020020900,2,5,5,1,pass
3,540,3,01:27,TB,3rd & 5 NY 05,(Shotgun) A.Murray pass incomplete short left to J.Tolliver (D.Hines).,,,,,,NY,TB,1,2020020900,3,5,5,1,pass
3,545,3,01:05,TB,4th & 5 NY 05,(Field Goal) A.Franks 23 yds field goal IS GOOD.,16,77,07:42,3,17,NY,TB,1,2020020900,4,5,5,1,field goal
3,550,3,01:00,NY,,"A.Franks kickoff from TB 30, 67 yds to NY 3. A.Duke out of bounds at NY 33 for 67 yards (T.Plummer)",,,,,,NY,TB,1,2020020900,NA,NA,NA,NA,kickoff
3,555,3,00:53,NY,1st & 10 NY 33,(Shotgun) D.Victor rush right tackle to NY 37 for 4 yards (D.Mount; M.Branch),,,,,,NY,TB,1,2020020900,1,10,67,0,run
3,560,3,00:22,NY,2nd & 6 NY 37,(Shotgun) M.McGloin pass incomplete short left to J.Horn.,,,,,,NY,TB,1,2020020900,2,6,63,0,pass
3,565,4,15:00,NY,3rd & 6 NY 37,(Shotgun) M.McGloin pass short right to D.Victor to TB 48 for 15 yards (M.Branch; T.McFadden),,,,,,NY,TB,1,2020020900,3,6,63,0,pass
3,570,4,14:23,NY,1st & 10 TB 48,(Shotgun) M.McGloin pass incomplete short middle to C.Pearson (T.McFadden).,,,,,,NY,TB,1,2020020900,1,10,48,0,pass
3,575,4,14:00,NY,1st & 10 TB 38,D.Victor rush right guard to TB 41 for -3 yards (D.Mount),,,,,,NY,TB,1,2020020900,1,10,38,0,run
3,580,4,13:23,NY,2nd & 13 TB 41,(Shotgun) M.McGloin pass incomplete deep middle to C.Pearson (J.Collins).,,,,,,NY,TB,1,2020020900,2,13,41,0,pass
3,585,4,12:49,NY,3rd & 13 TB 41,(Shotgun) M.McGloin pass incomplete deep left to J.Horn.,,,,,,NY,TB,1,2020020900,3,13,41,0,pass
3,590,4,12:20,NY,4th & 13 TB 41,(Punt) J.Vogel punts for 34 yards to TB 7. Fair Catch by D.Dye.,,,,,,NY,TB,1,2020020900,4,13,41,0,punt
3,595,4,12:09,TB,1st & 10 TB 07,"(Shotgun) A.Murray pass short middle to N.Truesdell to TB 20. FUMBLES. recovered by J.Summers for 13 yards, TOUCHDOWN.",1,13,00:15,3,23,NY,TB,1,2020020900,1,10,93,0,pass
3,600,4,11:54,TB,,1pt attempt unsuccessful.,,,,,,NY,TB,1,2020020900,NA,NA,NA,NA,extra point
3,605,4,11:54,TB,,"M.McCrane kickoff from NY 30, 68 yds to TB 2. M.Brown PENALTY on NY. Offside, 5 yards, enforced to TB 31.",,,,,,NY,TB,1,2020020900,NA,NA,NA,NA,kickoff
3,610,4,11:47,TB,1st & 10 TB 31,(Shotgun) J.Patrick rush right end to TB 29 for -2 yards (C.Walker; B.Rotimi),,,,,,NY,TB,1,2020020900,1,10,69,0,run
3,615,4,11:18,TB,2nd & 12 TB 29,(Shotgun) A.Murray pass incomplete short middle to J.Patrick.,,,,,,NY,TB,1,2020020900,2,12,71,0,pass
3,620,4,10:51,TB,3rd & 12 TB 29,(Shotgun) A.Murray pass short right to D.Smith to TB 37 for 8 yards (C.Wright),,,,,,NY,TB,1,2020020900,3,12,71,0,pass
3,625,4,10:13,TB,4th & 4 TB 37,(Shotgun) A.Murray pass deep right to D.Williams out of bounds at NY 21 for 42 yards (W.Sutton),,,,,,NY,TB,1,2020020900,4,4,63,0,pass
3,630,4,09:38,TB,1st & 10 NY 21,"(No Huddle, Shotgun) J.Tolliver rush left end out of bounds at NY 16 for 5 yards (B.Jones)",,,,,,NY,TB,1,2020020900,1,10,21,0,run
3,635,4,09:09,TB,2nd & 5 NY 16,"(No Huddle, Shotgun) Q.Flowers rush left tackle to NY 9 for 7 yards (W.Sutton)",,,,,,NY,TB,1,2020020900,2,5,16,0,run
3,640,4,08:36,TB,1st & 9 NY 09,(Shotgun) D.Smith rush right guard to NY 6 for 3 yards (B.Rotimi),,,,,,NY,TB,1,2020020900,1,9,9,1,run
3,645,4,08:02,TB,2nd & 6 NY 06,"(No Huddle, Shotgun) D.Smith rush up the middle to NY 5 for 1 yards (B.Rotimi)",,,,,,NY,TB,1,2020020900,2,6,6,1,run
3,650,4,07:16,TB,3rd & 5 NY 05,(Shotgun) A.Murray sacked at NY 6 for -1 yards (C.Walker),,,,,,NY,TB,1,2020020900,3,5,5,1,pass
3,655,4,06:33,TB,4th & 6 NY 06,"(No Huddle, Shotgun) A.Murray pass incomplete short right to R.Horn.",,,,,,NY,TB,1,2020020900,4,6,6,1,pass
3,660,4,06:22,NY,1st & 10 NY 06,T.Cook rush up the middle to NY 11 for 5 yards (A.Kelly),,,,,,NY,TB,1,2020020900,1,10,94,0,run
3,665,4,05:43,NY,2nd & 5 NY 11,T.Cook rush left guard to NY 15 for 4 yards (D.Hurst; E.Beal),,,,,,NY,TB,1,2020020900,2,5,89,0,run
3,670,4,05:00,NY,,"PENALTY on NY. False start, 5 yards, enforced to NY 10.",,,,,,NY,TB,1,2020020900,NA,NA,NA,NA,no play
3,675,4,04:42,NY,3rd & 6 NY 10,(Shotgun) D.Victor rush up the middle to NY 9 for -1 yards (N.Whitlock),,,,,,NY,TB,1,2020020900,3,6,90,0,run
3,680,4,04:06,NY,4th & 7 NY 09,"(Punt) J.Vogel punts for 49 yards to TB 42, downed by S.Daly.",,,,,,NY,TB,1,2020020900,4,7,91,0,punt
3,685,4,03:43,TB,1st & 10 TB 42,(Shotgun) J.Patrick rush up the middle to TB 43 for 1 yards (B.Heeney; T.Barnes),,,,,,NY,TB,1,2020020900,1,10,58,0,run
3,690,4,03:17,TB,2nd & 9 TB 43,(Shotgun) J.Patrick rush left end out of bounds at midfield for 7 yards,,,,,,NY,TB,1,2020020900,2,9,57,0,run
3,695,4,02:54,TB,3rd & 2 50,(Shotgun) Q.Flowers scrambles left end out of bounds at NY 46 for 4 yards (B.Heeney),,,,,,NY,TB,1,2020020900,3,2,50,0,pass
3,700,4,02:29,TB,1st & 10 NY 46,"(No Huddle, Shotgun) D.Smith rush up the middle to NY 39 for 7 yards (B.Heeney; D.Hines)",,,,,,NY,TB,1,2020020900,1,10,46,0,run
3,705,4,02:00,TB,2nd & 3 NY 39,(Shotgun) Q.Flowers pass deep left to D.Williams to NY 2 for 37 yards (B.Jones),,,,,,NY,TB,1,2020020900,2,3,39,0,pass
3,710,4,01:54,TB,1st & 2 NY 02,(Shotgun) D.Smith rush left guard to NY 1 for 1 yards (B.Heeney; T.Johnson),,,,,,NY,TB,1,2020020900,1,2,2,1,run
3,715,4,01:42,TB,,"PENALTY on TB. False start, 5 yards, enforced to NY 6.",,,,,,NY,TB,1,2020020900,NA,NA,NA,NA,no play
3,720,4,01:42,TB,2nd & 6 NY 06,(Shotgun) D.Smith rush up the middle to NY 2 for 4 yards (R.Texada),,,,,,NY,TB,1,2020020900,2,6,6,1,run
3,725,4,01:37,TB,3rd & 2 NY 02,"(No Huddle, Shotgun) Q.Flowers sacked at NY 2 for 0 yards (W.Sutton)",,,,,,NY,TB,1,2020020900,3,2,2,1,pass
3,730,4,01:19,TB,4th & 2 NY 02,"(No Huddle, Shotgun) Q.Flowers sacked at NY 17 for -15 yards (W.Sutton)",,,,,,NY,TB,1,2020020900,4,2,2,1,pass
3,735,4,01:01,NY,1st & 10 NY 17,D.Victor rush left tackle to NY 18 for 1 yards (J.Collins; E.Beal),,,,,,NY,TB,1,2020020900,1,10,83,0,run
3,740,4,00:44,NY,2nd & 9 NY 18,D.Victor rush right tackle to NY 21 for 3 yards (D.Hurst; E.Beal),,,,,,NY,TB,1,2020020900,2,9,82,0,run
3,745,4,00:22,NY,3rd & 6 NY 21,M.McGloin kneels at NY 20 for -1 yards.,,,,,,NY,TB,1,2020020900,3,6,79,0,run
4,5,1,15:00,DAL,,"T.Russolino kickoff from STL 35 to end zone, Touchback Major.",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,10,1,15:00,DAL,1st & 10 DAL 35,(Shotgun) P.Nelson pass incomplete short right to J.Badet.,,,,,,DAL,STL,1,2020020901,1,10,65,0,pass
4,15,1,14:38,DAL,2nd & 10 DAL 35,"(No Huddle, Shotgun) P.Nelson pass short right to F.Nagel out of bounds at DAL 47 for 12 yards (D.Hillary)",,,,,,DAL,STL,1,2020020901,2,10,65,0,pass
4,20,1,14:11,DAL,1st & 10 DAL 47,(Shotgun) P.Nelson pass short right to L.Dunbar to midfield for 3 yards (W.Hill),,,,,,DAL,STL,1,2020020901,1,10,53,0,pass
4,25,1,13:41,DAL,2nd & 7 50,"(No Huddle, Shotgun) P.Nelson pass short right to L.Dunbar out of bounds at STL 42 for 8 yards (K.Robinson)",,,,,,DAL,STL,1,2020020901,2,7,50,0,pass
4,30,1,13:17,DAL,1st & 10 STL 42,"(No Huddle, Shotgun) P.Nelson pass short left to J.Badet out of bounds at STL 35 for 7 yards (D.Hillary)",,,,,,DAL,STL,1,2020020901,1,10,42,0,pass
4,35,1,12:55,DAL,2nd & 3 STL 35,"(No Huddle, Shotgun) M.Young rush left guard to STL 28 for 7 yards (D.Hillary)",,,,,,DAL,STL,1,2020020901,2,3,35,0,run
4,40,1,12:22,DAL,1st & 10 STL 28,"(No Huddle, Shotgun) P.Nelson pass short right to J.Badet out of bounds at STL 33 for -5 yards (W.Hill)",,,,,,DAL,STL,1,2020020901,1,10,28,0,pass
4,45,1,12:01,DAL,2nd & 15 STL 33,"(No Huddle, Shotgun) P.Nelson pass short left to M.Young to STL 34 for -1 yards (T.Garvin)",,,,,,DAL,STL,1,2020020901,2,15,33,0,pass
4,50,1,11:21,DAL,3rd & 16 STL 34,"(No Huddle, Shotgun) P.Nelson sacked at STL 36 for -2 yards (D.Hendrix)",,,,,,DAL,STL,1,2020020901,3,16,34,0,pass
4,55,1,10:41,DAL,4th & 18 STL 36,"(Punt) P.Nelson punts for 32 yards to STL 4, downed by D.Brown.",,,,,,DAL,STL,1,2020020901,4,18,36,0,punt
4,60,1,10:33,STL,1st & 10 STL 04,(Shotgun) M.Jones rush left tackle to STL 9 for 5 yards (D.Phillips),,,,,,DAL,STL,1,2020020901,1,10,96,0,run
4,65,1,10:03,STL,2nd & 5 STL 09,"(No Huddle, Shotgun) M.Jones rush left end to STL 19 for 10 yards (A.Brown)",,,,,,DAL,STL,1,2020020901,2,5,91,0,run
4,70,1,09:34,STL,1st & 10 STL 19,"(No Huddle, Shotgun) J.Ta'amu pass short middle to B.Reilly to STL 38 for 19 yards (J.Hawkins)",,,,,,DAL,STL,1,2020020901,1,10,81,0,pass
4,75,1,09:08,STL,1st & 10 STL 38,"(No Huddle, Shotgun) M.Jones rush left tackle to STL 41 for 3 yards (T.Adewusi)",,,,,,DAL,STL,1,2020020901,1,10,62,0,run
4,80,1,08:34,STL,2nd & 7 STL 41,"(No Huddle, Shotgun) M.Jones rush left guard to STL 42 for 1 yards (W.Craig; J.Calvin)",,,,,,DAL,STL,1,2020020901,2,7,59,0,run
4,85,1,07:54,STL,3rd & 6 STL 42,"(No Huddle, Shotgun) J.Ta'amu pass short left to C.Michael to STL 41 for -1 yards (A.Brown)",,,,,,DAL,STL,1,2020020901,3,6,58,0,pass
4,90,1,07:18,STL,4th & 7 STL 41,"(Punt) M.King punts for 30 yards to DAL 29, downed by B.Reilly.",,,,,,DAL,STL,1,2020020901,4,7,59,0,punt
4,95,1,07:08,DAL,1st & 10 DAL 29,(Shotgun) A.Walter rush up the middle to DAL 29 for 0 yards (C.Sayles),,,,,,DAL,STL,1,2020020901,1,10,71,0,run
4,100,1,06:30,DAL,2nd & 10 DAL 29,"(No Huddle, Shotgun) P.Nelson pass short middle to S.Price to DAL 38 for 9 yards (D.McCoil)",,,,,,DAL,STL,1,2020020901,2,10,71,0,pass
4,105,1,06:08,DAL,3rd & 1 DAL 38,"(No Huddle, Shotgun) L.Dunbar rush left end to DAL 38 for 0 yards (G.President)",,,,,,DAL,STL,1,2020020901,3,1,62,0,run
4,110,1,05:26,DAL,4th & 1 DAL 38,"(Punt) D.Galitz punts, 47 yds to STL 15. D.Pierson-El PENALTY on STL. Block belowthe waist, 13 yards, enforced to STL 8.",,,,,,DAL,STL,1,2020020901,4,1,62,0,punt
4,115,1,05:13,STL,1st & 10 STL 08,(Shotgun) K.Ford rush left guard to STL 11 for 3 yards (A.Brown),,,,,,DAL,STL,1,2020020901,1,10,92,0,run
4,120,1,04:41,STL,2nd & 7 STL 11,(Shotgun) J.Ta'amu pass incomplete short left to M.Jones.,,,,,,DAL,STL,1,2020020901,2,7,89,0,pass
4,125,1,04:11,STL,3rd & 7 STL 11,(Shotgun) J.Ta'amu pass incomplete deep left to L.Washington (J.Hawkins).,,,,,,DAL,STL,1,2020020901,3,7,89,0,pass
4,130,1,03:51,STL,1st & 10 STL 16,(Shotgun) M.Jones rush right tackle to STL 17 for 1 yards (T.Guerad),,,,,,DAL,STL,1,2020020901,1,10,84,0,run
4,135,1,03:15,STL,2nd & 9 STL 17,(Shotgun) J.Ta'amu pass deep left to A.Russell out of bounds at STL 45 for 28 yards,,,,,,DAL,STL,1,2020020901,2,9,83,0,pass
4,140,1,02:56,STL,1st & 10 STL 45,(Shotgun) C.Michael rush right tackle to STL 44 for -1 yards (T.Scales),,,,,,DAL,STL,1,2020020901,1,10,55,0,run
4,145,1,02:26,STL,2nd & 11 STL 44,(Shotgun) J.Ta'amu pass incomplete short right to A.Russell (T.Decoud).,,,,,,DAL,STL,1,2020020901,2,11,56,0,pass
4,150,1,01:56,STL,3rd & 11 STL 44,(Shotgun) J.Ta'amu scrambles right end out of bounds at DAL 38 for 18 yards (D.Smith),,,,,,DAL,STL,1,2020020901,3,11,56,0,pass
4,155,1,01:33,STL,1st & 10 DAL 38,(Shotgun) J.Ta'amu pass short left to L.Washington to DAL 33 for 5 yards (T.Scales),,,,,,DAL,STL,1,2020020901,1,10,38,0,pass
4,160,1,00:59,STL,,"PENALTY on STL. False start, 5 yards, enforced to DAL 38.",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,no play
4,165,1,00:46,STL,2nd & 10 DAL 38,(Shotgun) C.Michael rush left end to DAL 39 for -1 yards (T.Guerad),,,,,,DAL,STL,1,2020020901,2,10,38,0,run
4,170,1,00:29,STL,2nd & 10 DAL 38,(Shotgun) C.Michael rush left end to DAL 39. FUMBLES. recovered by J.Calvin given up at the DAL 36,,,,,,DAL,STL,1,2020020901,2,10,38,0,run
4,175,1,00:18,DAL,1st & 10 DAL 36,(Shotgun) P.Nelson pass short right to F.Nagel to DAL 38 for 2 yards (W.Hill),,,,,,DAL,STL,1,2020020901,1,10,64,0,pass
4,180,1,00:01,DAL,2nd & 8 DAL 38,"(No Huddle, Shotgun) P.Nelson pass short middle to D.Parham to DAL 49 for 11 yards (T.Garvin)",,,,,,DAL,STL,1,2020020901,2,8,62,0,pass
4,185,2,15:00,DAL,1st & 10 DAL 49,"(No Huddle, Shotgun) P.Nelson pass incomplete short right to D.Parham.",,,,,,DAL,STL,1,2020020901,1,10,51,0,pass
4,190,2,14:43,DAL,2nd & 10 DAL 49,"(No Huddle, Shotgun) P.Nelson pass short left to C.Artis-Payne to STL 47 for 4 yards (D.Rivers; C.Ward)",,,,,,DAL,STL,1,2020020901,2,10,51,0,pass
4,195,2,14:09,DAL,3rd & 6 STL 47,"(No Huddle, Shotgun) P.Nelson pass short left to F.Martino to STL 36 for 11 yards (W.Hill)",,,,,,DAL,STL,1,2020020901,3,6,47,0,pass
4,200,2,13:25,DAL,1st & 10 STL 36,"(No Huddle, Shotgun) P.Nelson pass short right to C.Artis-Payne to STL 33 for 3 yards (T.Garvin)",,,,,,DAL,STL,1,2020020901,1,10,36,0,pass
4,205,2,12:46,DAL,2nd & 7 STL 33,"(No Huddle, Shotgun) P.Nelson pass short right to C.Artis-Payne to STL 31 for 2 yards (R.Nelson)",,,,,,DAL,STL,1,2020020901,2,7,33,0,pass
4,210,2,12:27,DAL,3rd & 5 STL 31,"(No Huddle, Shotgun) M.Young rush left guard to STL 29 for 2 yards (T.Garvin; D.Hendrix)",,,,,,DAL,STL,1,2020020901,3,5,31,0,run
4,215,2,11:48,DAL,4th & 3 STL 29,"(No Huddle, Shotgun) P.Nelson pass short right to J.Ferguson to STL 21 for 8 yards (R.Nelson)",,,,,,DAL,STL,1,2020020901,4,3,29,0,pass
4,220,2,11:14,DAL,1st & 10 STL 21,"(No Huddle, Shotgun) P.Nelson pass short left to M.Young to STL 17 for 4 yards (D.Rivers)",,,,,,DAL,STL,1,2020020901,1,10,21,0,pass
4,225,2,10:44,DAL,2nd & 6 STL 17,"(No Huddle, Shotgun) M.Young rush up the middle to STL 14 for 3 yards (J.Payne; D.McCoil)",,,,,,DAL,STL,1,2020020901,2,6,17,0,run
4,230,2,10:06,DAL,3rd & 3 STL 14,"(No Huddle, Shotgun) P.Nelson pass incomplete short middle to S.Price.",,,,,,DAL,STL,1,2020020901,3,3,14,0,pass
4,235,2,09:46,DAL,4th & 3 STL 14,(Field Goal) A.MacGinnis 32 yds field goal IS GOOD.,13,50,05:37,0,3,DAL,STL,1,2020020901,4,3,14,0,field goal
4,240,2,09:41,STL,,"A.MacGinnis kickoff from DAL 35, 63 yds to STL 2. K.Mumphery to STL 27 for 63 yards (H.Kikaha; T.Scales)",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,245,2,09:34,STL,1st & 10 STL 27,(Shotgun) C.Michael rush up the middle to STL 30 for 3 yards (G.Robinson),,,,,,DAL,STL,1,2020020901,1,10,73,0,run
4,250,2,09:06,STL,2nd & 7 STL 30,(Shotgun) K.Ford rush right end to STL 36 for 6 yards (R.Davison),,,,,,DAL,STL,1,2020020901,2,7,70,0,run
4,255,2,08:21,STL,3rd & 1 STL 36,(Shotgun) N.Fitzgerald rush left guard to STL 39 for 3 yards (F.Alexander),,,,,,DAL,STL,1,2020020901,3,1,64,0,run
4,260,2,07:51,STL,1st & 10 STL 39,(Shotgun) J.Ta'amu pass incomplete deep left to A.Russell.,,,,,,DAL,STL,1,2020020901,1,10,61,0,pass
4,265,2,07:24,STL,2nd & 10 STL 39,"(Shotgun) C.Michael rush right end to STL 39 for 0 yards (T.Decoud) PENALTY on STL. Holding, 10 yards, enforced to STL 29.",,,,,,DAL,STL,1,2020020901,2,10,61,0,run
4,270,2,06:57,STL,2nd & 20 STL 29,(Shotgun) J.Ta'amu pass incomplete.,,,,,,DAL,STL,1,2020020901,2,20,71,0,pass
4,275,2,06:41,STL,,"PENALTY on STL. False start, 5 yards, enforced to STL 24.",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,no play
4,280,2,06:28,STL,3rd & 25 STL 24,(Shotgun) J.Ta'amu pass short right to K.Mumphery out of bounds at STL 36 for 12 yards (T.Decoud),,,,,,DAL,STL,1,2020020901,3,25,76,0,pass
4,285,2,05:53,STL,4th & 13 STL 36,"(Punt) M.King punts, 33 yds to DAL 31. J.Heard PENALTY on STL. Block belowthe waist, 15 yards, enforced to STL 44.",,,,,,DAL,STL,1,2020020901,4,13,64,0,punt
4,290,2,05:44,DAL,1st & 10 STL 44,(Shotgun) P.Nelson pass short middle to L.Dunbar to STL 43 for 1 yards (T.Garvin),,,,,,DAL,STL,1,2020020901,1,10,44,0,pass
4,295,2,05:26,DAL,2nd & 9 STL 43,"(No Huddle, Shotgun) C.Artis-Payne rush up the middle to STL 37 for 6 yards (C.Ward; K.Robinson)",,,,,,DAL,STL,1,2020020901,2,9,43,0,run
4,300,2,05:09,DAL,3rd & 3 STL 37,(Shotgun) L.Dunbar rush left guard to STL 39 for -2 yards (C.Ward),,,,,,DAL,STL,1,2020020901,3,3,37,0,run
4,305,2,04:48,DAL,4th & 5 STL 39,(Shotgun) L.Dunbar rush left tackle to STL 38 for 1 yards (D.Lambert; D.McCoil),,,,,,DAL,STL,1,2020020901,4,5,39,0,run
4,310,2,04:40,STL,1st & 10 STL 38,"(No Huddle, Shotgun) M.Jones rush left guard to STL 47 for 9 yards (D.Brown; F.Alexander)",,,,,,DAL,STL,1,2020020901,1,10,62,0,run
4,315,2,04:13,STL,,"PENALTY on STL. False start, 5 yards, enforced to STL 42.",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,no play
4,320,2,03:56,STL,2nd & 6 STL 42,"(No Huddle, Shotgun) J.Ta'amu pass short middle to D.Pierson-El to DAL 49 for 9 yards (J.Thornton; D.Jibowu)",,,,,,DAL,STL,1,2020020901,2,6,58,0,pass
4,325,2,03:30,STL,1st & 10 DAL 49,"(No Huddle, Shotgun) J.Ta'amu rush up the middle to DAL 43 for 6 yards (R.Cliett)",,,,,,DAL,STL,1,2020020901,1,10,49,0,run
4,330,2,03:04,STL,2nd & 4 DAL 43,"(No Huddle, Shotgun) M.Jones rush right guard to DAL 42 for 1 yards (J.Calvin)",,,,,,DAL,STL,1,2020020901,2,4,43,0,run
4,335,2,02:30,STL,3rd & 3 DAL 42,"(No Huddle, Shotgun) M.Jones rush right guard to DAL 38 for 4 yards (M.Abernathy)",,,,,,DAL,STL,1,2020020901,3,3,42,0,run
4,340,2,02:00,STL,1st & 10 DAL 38,(Shotgun) J.Ta'amu pass incomplete deep right to C.Hunt.,,,,,,DAL,STL,1,2020020901,1,10,38,0,pass
4,345,2,01:55,STL,2nd & 10 DAL 38,(Shotgun) J.Ta'amu pass short left to M.Lucas out of bounds at DAL 28 for 10 yards (D.Smith),,,,,,DAL,STL,1,2020020901,2,10,38,0,pass
4,350,2,01:49,STL,1st & 10 DAL 28,"(No Huddle, Shotgun) M.Jones rush left end to DAL 22 for 6 yards (D.Smith)",,,,,,DAL,STL,1,2020020901,1,10,28,0,run
4,355,2,01:38,STL,2nd & 4 DAL 22,(Shotgun) J.Ta'amu pass short right to L.Washington to DAL 16 for 6 yards (D.Phillips),,,,,,DAL,STL,1,2020020901,2,4,22,0,pass
4,360,2,01:26,STL,1st & 10 DAL 16,"(No Huddle, Shotgun) K.Ford rush right end for 16 yards, TOUCHDOWN.",10,62,03:20,6,3,DAL,STL,1,2020020901,1,10,16,0,run
4,365,2,01:20,STL,,2pt attempt unsuccessful.,,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,extra point
4,370,2,01:20,DAL,,"T.Russolino kickoff from STL 35, 64 yds to DAL 1. M.Young to DAL 26 for 64 yards (G.President; D.Hendrix)",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,375,2,01:20,DAL,1st & 10 DAL 26,(Shotgun) P.Nelson pass short right to F.Nagel to DAL 36 for 10 yards (R.Nelson),,,,,,DAL,STL,1,2020020901,1,10,74,0,pass
4,380,2,01:14,DAL,1st & 10 DAL 36,"(No Huddle, Shotgun) P.Nelson pass short right to D.Parham to DAL 43 for 7 yards (D.McCoil)",,,,,,DAL,STL,1,2020020901,1,10,64,0,pass
4,385,2,00:54,DAL,2nd & 3 DAL 43,"(No Huddle, Shotgun) P.Nelson pass short right to D.Parham out of bounds at STL 48 for 9 yards (D.McCoil)",,,,,,DAL,STL,1,2020020901,2,3,57,0,pass
4,390,2,00:50,DAL,1st & 10 STL 48,"(No Huddle, Shotgun) P.Nelson pass short right to D.Parham to STL 35 for 13 yards (T.Garvin)",,,,,,DAL,STL,1,2020020901,1,10,48,0,pass
4,395,2,00:39,DAL,1st & 10 STL 35,"(No Huddle, Shotgun) P.Nelson pass short left to C.Artis-Payne to STL 31 for 4 yards (D.McCoil)",,,,,,DAL,STL,1,2020020901,1,10,35,0,pass
4,400,2,00:26,DAL,2nd & 6 STL 31,"(No Huddle, Shotgun) C.Artis-Payne rush left tackle to STL 9 for 6 yards (G.President) PENALTY on DAL. Holding, 4 yards, enforced to STL 35.",,,,,,DAL,STL,1,2020020901,2,6,31,0,run
4,405,2,00:20,DAL,2nd & 10 STL 35,(Shotgun) C.Artis-Payne pass short left to F.Nagel to STL 25 for 10 yards (D.Hillary),,,,,,DAL,STL,1,2020020901,2,10,35,0,pass
4,410,2,00:14,DAL,1st & 10 STL 25,(Shotgun) P.Nelson pass short right to J.Ferguson to STL 24 for 1 yards (D.Hillary),,,,,,DAL,STL,1,2020020901,1,10,25,0,pass
4,415,2,00:08,DAL,2nd & 9 STL 24,(Field Goal) A.MacGinnis 42 yds field goal IS GOOD.,8,50,01:17,6,6,DAL,STL,1,2020020901,2,9,24,0,field goal
4,420,2,00:03,STL,,"A.MacGinnis kickoff from DAL 35 to end zone, Touchback Major.",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,425,2,00:03,STL,1st & 10 STL 35,J.Ta'amu kneels at STL 34 for -1 yards.,,,,,,DAL,STL,1,2020020901,1,10,65,0,run
4,430,3,15:00,STL,,"A.MacGinnis kickoff from DAL 35, 64 yds to STL 1. K.Mumphery to STL 18 for 64 yards (D.Jibowu)",,,,,,DAL,STL,1,2020020901,NA,NA,NA,NA,kickoff
4,435,3,14:52,STL,1st & 10 STL 18,(Shotgun) M.Jones rush up the middle to STL 20 for 2 yards (W.Craig),,,,,,DAL,STL,1,2020020901,1,10,82,0,run
4,440,3,14:26,STL,2nd & 8 STL 20,"(No Huddle, Shotgun) J.Ta'amu pass short right to M.Lucas out of bounds at STL 28 for 8 yards (A.Brown)",,,,,,DAL,STL,1,2020020901,2,8,80,0,pass
4,445,3,13:58,STL,1st & 10 STL 28,"(No Huddle, Shotgun) K.Ford rush right guard to STL 29 for 1 yards (G.Robinson)",,,,,,DAL,STL,1,2020020901,1,10,72,0,run
4,450,3,13:26,STL,2nd & 9 STL 29,"(No Huddle, Shotgun) J.Ta'amu scrambles right guard to STL 38 for 9 yards (R.Davison)",,,,,,DAL,STL,1,2020020901,2,9,71,0,pass
4,455,3,12:48,STL,1st & 10 STL 38,"(No Huddle, Shotgun) J.Ta'amu pass short left to L.Washington to STL 45 for 7 yards (A.Brown) PENALTY on STL. Unnecessary roughness, 15 yards, enforced to STL 30.",,,,,,DAL,STL,1,2020020901,1,10,62,0,pass
